,Candidate identification,Candidate name,Incumbent challenger status,Party code,Party affiliation,Total receipts,Transfers from authorized committees,Total disbursements,Transfers to authorized committees,Beginning cash,Ending cash,Contributions from candidate,Loans from candidate,Other loans,Candidate loan repayments,Other loan repayments,Debts owed by,Total individual contributions,Candidate state,Candidate district,Special election status,Primary election status,Runoff election status,General election status,General election percentage,Contributions from other political committees,Contributions from party committees,Coverage end date,Refunds to individuals,Refunds to committees,Affiliated Committee Id,Affiliated Committee Type,Affiliated Committee Name,Street one,Street two,City or town,State,ZIP code,lat,lon
3532,S0AZ00350,"KELLY, MARK[DEM]",I,1,DEM,92771344.07,3081428.16,92715992.35,0.0,1402523.46,1457875.18,0.0,0.0,0.0,0.0,0.0,0.0,86182200.14,AZ,0.0,,,,,,1477485.09,51200.0,12/31/2022,1905694.95,13800.0,C00696526,S,MARK KELLY FOR SENATE,PO BOX 27202,,TUCSON,AZ,85726.0,32.2047277,-110.9455984
3533,S0AZ00376,"MCCARTHY, DANIEL[REP]",C,2,REP,9695.15,0.0,8848.35,0.0,79.74,926.54,6500.0,3000.0,0.0,0.0,0.0,514648.5,0.0,AZ,0.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,C00717991,S,DEMAND DANIEL FOR US SENATE,17224 N 43RD AVE,SUITE 102,GLENDALE,AZ,85308.0,33.6604116,-112.1834256
3534,S2AZ00141,"FLAKE, JEFF[REP]",I,2,REP,0.0,0.0,253916.17,0.0,1095111.05,841194.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AZ,0.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,C00347260,S,JEFF FLAKE FOR US SENATE INC.,2211 E HIGHLAND AVENUE #210,,PHOENIX,AZ,85020.0,33.5673508,-112.0535909
3535,S2AZ00323,"PAVEZA, ROBERT[REP]",C,2,REP,6731.13,0.0,6731.13,0.0,0.0,0.0,335.13,0.0,0.0,0.0,0.0,0.0,6396.0,AZ,0.0,,,,,,0.0,0.0,04/14/2022,0.0,0.0,C00768556,S,ROB PAVEZA FOR SENATE,1424 E. CULLUMBER ST.,,GILBERT,AZ,85234.0,33.3634577,-111.7405471
3536,S2AZ00331,"LAMON, JIM MR[REP]",C,2,REP,19564450.37,0.0,19553632.13,0.0,0.0,10818.24,33443.0,18376000.0,0.0,0.0,0.0,18457778.98,1143923.34,AZ,0.0,,,,,,1000.0,0.0,12/31/2022,185218.67,0.0,C00778407,S,JIM LAMON FOR SENATE,3219 E CAMELBACK ROAD,#570,PHOENIX,AZ,85018.0,33.5059563,-111.985386
3537,S2AZ00349,"MCGUIRE, MICHAEL MICK[REP]",C,2,REP,2715996.01,0.0,2714375.84,0.0,0.0,1620.17,51374.71,1141655.0,0.0,0.0,0.0,1141655.0,1508232.05,AZ,0.0,,,,,,9500.0,0.0,12/31/2022,247203.08,2900.0,C00780791,S,MCGUIRE FOR ARIZONA,PO BOX 3999,,GILBERT,AZ,85299.0,34.048928,-111.093731
3538,S2AZ00356,"BRNOVICH, MARK MR.[REP]",C,2,REP,3184414.92,0.0,3179169.44,0.0,0.0,5245.48,5800.0,0.0,0.0,0.0,0.0,460563.2,3138703.94,AZ,0.0,,,,,,16500.0,0.0,12/31/2022,419813.08,0.0,C00781898,S,BRNOVICH FOR SENATE,PO BOX 497,,PHOENIX,AZ,85001.0,34.048928,-111.093731
3539,S2AZ00372,"MASTERS, BLAKE[REP]",C,2,REP,15659648.59,1263085.84,15559518.7,120471.81,0.0,100129.89,21333.5,1028501.25,0.0,324586.53,0.0,823325.88,12638177.0,AZ,0.0,,,,,,379886.91,56400.0,12/31/2022,478565.34,8500.0,C00772939,S,MASTERS FOR AZ SENATE REPUBLICAN NOMINEE FUND 2022,PO BOX 9891,,ARLINGTON,VA,22219.0,37.431573,-78.656894
3540,S2AZ00380,"OLSON, JUSTIN[REP]",C,2,REP,323331.44,0.0,327694.05,0.0,0.0,-4362.61,9607.85,17000.0,0.0,17000.0,0.0,0.0,295723.22,AZ,0.0,,,,,,1000.0,0.0,12/31/2022,95963.85,0.0,C00791467,S,JUSTIN OLSON FOR U.S. SENATE,PO BOX 67177,,PHOENIX,AZ,85082.0,34.048928,-111.093731
3541,S6AZ00217,"MELUSKEY, ALEXANDER[REP]",C,2,REP,302.4,60.48,106.35,0.0,6011.94,6247.72,0.0,0.0,0.0,0.0,0.0,791373.02,302.4,AZ,0.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,C00574350,S,MELUSKEY FOR US SENATE INC,26100 N 82ND ST,,SCOTTSDALE,AZ,85255.0,33.6687267,-111.8236822
3542,S8AZ00197,"SINEMA, KYRSTEN[DEM]",I,3,IND,8113875.57,572529.81,2332394.79,0.0,2455741.18,8237221.96,0.0,0.0,0.0,0.0,0.0,0.0,6099444.39,AZ,0.0,,,,,,1441500.0,0.0,12/31/2022,195381.73,13500.0,C00508804,S,SINEMA FOR ARIZONA,PO BOX 7586,,PHOENIX,AZ,85011.0,34.048928,-111.093731
3543,S2AZ00299,"VICTOR, MARC J[LIB]",C,3,LIB,143786.43,5000.0,141453.98,0.0,100.0,2481.48,0.0,0.0,0.0,0.0,0.0,0.0,104086.43,AZ,0.0,,,,,,25200.0,0.0,12/31/2022,0.0,0.0,C00796425,S,MARC J. VICTOR FOR SENATE,2424 WEST HOPE CIRCLE,,CHANDLER,AZ,85248.0,33.2147896,-111.8699172
3544,S0AZ00145,"HESS, BARRY J II[W]",,3,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AZ,0.0,,,,,,0.0,0.0,01/26/2021,0.0,0.0,C00741942,S,BARRY HESS FOR SENATE,PO BOX 6011,,GLENDALE,AZ,85312.0,34.048928,-111.093731
3545,S0CA00199,"FEINSTEIN, DIANNE[DEM]",I,1,DEM,8812.82,0.0,46862.93,0.0,48018.67,9968.56,0.0,0.0,0.0,0.0,0.0,505247.0,5634.1,CA,0.0,,,,,,3000.0,0.0,12/31/2022,-1225.0,-300.0,C00539890,S,FEINSTEIN FOR SENATE 2024,600 PENNSYLVANIA AVE SE #15180,,WASHINGTON,DC,20003.0,38.881904,-76.9909349
3546,S2CA00955,"PADILLA, ALEX[DEM]",I,1,DEM,11784617.88,203172.87,4566222.01,0.0,234830.79,7453226.66,0.0,0.0,0.0,0.0,0.0,0.0,9352290.72,CA,0.0,,,,,,2227671.43,376.85,12/31/2022,110350.07,11400.0,C00765164,S,ALEX PADILLA FOR SENATE,777 S. FIGUEROA ST,SUITE 4050,LOS ANGELES,CA,90017.0,34.0529134,-118.2643397
3547,S2CA00989,"INGRAM, DENARD TYRONE[DEM]",C,1,DEM,15358.42,0.0,10348.45,0.0,-4979.0,30.97,14796.42,0.0,0.0,0.0,0.0,0.0,562.0,CA,0.0,,,,,,0.0,0.0,06/30/2022,0.0,0.0,C00770271,S,DENARD FOR THE US SENATE,3106 MAGNOLIA STREET,,OAKLAND,CA,94608.0,37.836817,-122.2895695
3548,S2CA01193,"THEODORE, CHRIS MARK MR.[DEM]",C,1,DEM,233250.0,0.0,228580.26,0.0,0.0,4669.74,7500.0,222500.0,0.0,0.0,0.0,222500.0,3250.0,CA,0.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,C00776633,S,FRIENDS OF CHRIS THEODORE,5660 TAMARISK WAY,,SAN LUIS OBISPO,CA,93401.0,35.2357504,-120.6159726
3549,S2CA01219,"ARNOLD, MARIE ENCAR[DEM]",C,1,DEM,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,0.0,,,,,,0.0,0.0,05/01/2022,0.0,0.0,C00804468,S,MARIE ENCAR ARNOLD,5703 CORDONATA WAY,,BAKERSFIELD,CA,93306.0,35.4681826,-118.7796493
3550,S2CA01227,"ARNOLD, MARIE ENCAR A[DEM]",C,1,DEM,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,0.0,,,,,,0.0,0.0,05/01/2022,0.0,0.0,C00804468,S,,,,,,,0.0,0.0
3551,S2CA01276,"URSICH, TIMOTHY J DR[DEM]",C,1,DEM,15737.46,0.0,1726.51,0.0,0.0,14010.95,0.0,15388.46,0.0,0.0,0.0,15388.46,349.0,CA,0.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,C00808477,S,THE COMMITTEE TO ELECT DR. TIMOTHY J. URSICH JR,5746 E. GOSSAMER STREET,,LONG BEACH,CA,90808.0,33.8239432,-118.1113355
3552,S2CA01284,"O'DOWD, DAN[DEM]",C,1,DEM,7679666.68,0.0,7550358.83,0.0,0.0,129307.85,0.0,7648600.0,0.0,0.0,0.0,7648600.0,0.0,CA,0.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,C00809665,S,DAN O'DOWD FOR A SAFER COUNTRY,"1787 TRIBUTE ROAD, SUITE K",,SACRAMENTO,CA,95815.0,38.605407,-121.4475929
3553,S4CA00431,"INGRAM, DENARD[DEM]",,1,DEM,15358.42,0.0,10348.45,0.0,-4979.0,30.97,14796.42,0.0,0.0,0.0,0.0,0.0,562.0,CA,0.0,,,,,,0.0,0.0,06/30/2022,0.0,0.0,C00770271,S,,,,,,,0.0,0.0
3554,S6CA00691,"SANCHEZ, LORETTA[DEM]",O,1,DEM,0.0,0.0,6100.92,0.0,10532.86,4431.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,0.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,C00578344,S,LORETTA SANCHEZ FOR SENATE,"16633 VENTURA BLVD., #1008",,ENCINO,CA,91436.0,34.1517292,-118.4907548
3555,S2CA00872,"LIEW, SARAH DR.[REP]",C,2,REP,136900.0,0.0,137983.4,0.0,989.69,20.29,0.0,131900.0,0.0,0.0,0.0,233939.24,5000.0,CA,0.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,C00721787,S,DR. SARAH SUN LIEW FOR CONGRESS,PO BOX 3872,,BEVERLY HILLS,CA,90212.0,34.0622104,-118.4019658
3556,S2CA00898,"LUCERO, ROBERT GEORGE MR JR[REP]",C,2,REP,13831.18,0.0,10087.02,0.0,0.0,3371.95,0.0,0.0,0.0,0.0,0.0,0.0,13831.18,CA,0.0,,,,,,0.0,0.0,06/30/2022,0.0,0.0,C00754796,S,LUCERO FOR SENATE,9523 LUCERNE AVE,,CULVER CITY,CA,90232.0,34.0193227,-118.3919023
3557,S2CA00948,"ZHOU, LIJUN (LILY)[REP]",C,2,REP,31742.38,0.0,29492.19,0.0,79.08,223.45,0.0,14100.0,0.0,5463.1,0.0,8636.9,17642.38,CA,0.0,,,,,,0.0,0.0,07/06/2022,150.0,0.0,C00764266,S,LILYZSENATE 2022,3315 2ND AVENUE,,SAN DIEGO,CA,92103.0,32.7474123,-117.1668837
3558,S2CA00971,"TAYLOR, PAUL A MR[REP]",C,2,REP,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,47.9,0.0,50.0,CA,0.0,,,,,,0.0,0.0,03/13/2021,50.0,0.0,C00769075,S,TAYLOR FOR US SENATE 2022,2 CIVIC CENTER DR,#4338,SAN RAFAEL,CA,94913.0,36.778261,-119.417932
3559,S2CA00997,"GIRARD, YVONNE RENEE[REP]",C,2,REP,25440.0,0.0,10269.22,0.0,0.0,15163.66,21120.0,0.0,0.0,0.0,0.0,0.0,4020.0,CA,0.0,,,,,,0.0,0.0,12/31/2021,0.0,0.0,C00772111,S,YVONNE FOR US SENATE 2022  COMMITTEE,POST OFFICE BOX 33100,,JURUPA,CA,92519.0,36.778261,-119.417932
3560,S2CA01003,"HENG, ELIZABETH[REP]",C,2,REP,204550.25,0.0,199304.36,0.0,0.0,5245.89,0.0,0.0,0.0,0.0,0.0,96415.88,191550.25,CA,0.0,,,,,,13000.0,0.0,12/31/2022,17700.0,2100.0,,,,,,,,,0.0,0.0
3561,S2CA01060,"MEUSER, MARK[REP]",C,2,REP,1052436.88,0.0,1032273.58,0.0,0.0,20163.3,0.0,0.0,0.0,0.0,0.0,30080.88,1037039.15,CA,0.0,,,,,,10749.0,0.0,12/31/2022,226.0,0.0,C00785733,S,MARK MEUSER FOR U.S. SENATE,9070 IRVINE CENTER DRIVE #150,,IRVINE,CA,92618.0,33.6671447,-117.7321352
3562,S2CA01094,"WILLIAMS, CORDIE LEE DR.[REP]",C,2,REP,361394.35,0.0,361161.99,0.0,0.0,232.36,10000.0,0.0,0.0,0.0,0.0,0.0,350844.35,CA,0.0,,,,,,550.0,0.0,12/31/2022,160.0,0.0,C00791509,S,DRCORDIE4SENATE,5125 WHITMAN WAY,APT 106,CARLSBAD,CA,92008.0,33.1442187,-117.3194391
3563,S2CA01110,"SMITH, CHARLES E[REP]",C,2,REP,24672.6,0.0,24672.6,0.0,0.0,0.0,9032.6,6350.0,0.0,0.0,0.0,0.0,4215.0,CA,0.0,,,,,,0.0,0.0,09/17/2022,50.0,0.0,C00795096,S,CHUCK SMITH FOR U.S. SENATE 2022,3509 YORKTOWN DRIVE,,YUBA CITY,CA,95993.0,39.0824967,-121.6801142
3564,S2CA01185,"HALL, MYRON LOUIS DR.[REP]",C,2,REP,106055.54,0.0,104086.38,0.0,0.0,1969.16,5137.33,85760.0,0.0,0.0,0.0,85760.0,9843.05,CA,0.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,C00801654,S,DR MYRON HALL FOR SENATE,121 N CLARK DR.,# 301,WEST HOLLYWOOD,CA,90048.0,34.0729242,-118.3727104
3565,S2CA01250,"ELIST, JON[REP]",C,2,REP,516699.0,0.0,516699.0,0.0,0.0,0.0,100000.0,100000.0,0.0,0.0,0.0,0.0,316699.0,CA,0.0,,,,,,0.0,0.0,06/30/2022,30718.0,0.0,C00805994,S,ELIST FOR US SENATE,3843 S BRISTOL ST #604,,SANA ANA,CA,92704.0,33.7211311,-117.9051096
3566,S4CA00407,"GARY-PANDOL, DENICE LYN MS.[REP]",,2,REP,27424.32,0.0,17907.57,0.0,0.0,9516.75,100.0,0.0,0.0,0.0,0.0,4583.4,27324.32,CA,0.0,,,,,,0.0,0.0,12/31/2022,1125.32,0.0,C00809384,S,DENICE GARY-PANDOL FOR UNITED STATES SENATE CALIFORNIA 2024,7504 PETRIS AVE,,BAKERSFIELD,CA,93308.0,35.6210868,-118.7896769
3567,S8CA00515,"BRADLEY, JAMES P.[REP]",C,2,REP,150696.93,0.0,154265.32,0.0,3653.16,84.77,0.0,15472.97,0.0,17190.9,0.0,9382.6,128529.3,CA,0.0,,,,,,0.0,0.0,12/31/2022,2455.5,0.0,C00674085,S,JAMES P. BRADLEY FOR US SENATE,30902 CLUB HOUSE DRIVE 16E,,LAGUNA NIGUEL,CA,92677.0,33.5290468,-117.7011753
3568,S8CA00572,"BHUMITRA, ARUN K[REP]",C,2,REP,0.0,0.0,4916.0,0.0,4916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,0.0,,,,,,0.0,0.0,03/31/2021,4886.0,0.0,C00751560,S,TO ELECT ARUN BHUMITRA FOR US SENATE,"23211 HAWTHORNE BLVD,SUITE 300",,TORRANCE,CA,90505.0,33.8078823,-118.3479566
3569,S8CA00598,"DE LA FUENTE, ROQUE ROCKY[REP]",C,2,REP,11004.71,0.0,43914.24,0.0,32909.53,0.0,0.0,9500.0,1500.0,27836.28,0.0,0.0,0.0,CA,0.0,,,,,,0.0,0.0,03/23/2022,0.0,0.0,,,,,,,,,0.0,0.0
3570,S0CA00496,"BRADFORD, DAPHNE[IND]",C,3,IND,10063.87,0.0,10899.34,0.0,4297.07,-835.47,0.0,4348.13,0.0,0.0,0.0,4348.13,5715.74,CA,0.0,,,,,,0.0,0.0,10/31/2022,0.0,0.0,C00689885,S,DAPHNE FOR A REUNITED AMERICA,6018 FLORES AVE,,LOS ANGELES,CA,90056.0,33.9880465,-118.3703611
3571,S0CO00211,"BENNET, MICHAEL F.[DEM]",I,1,DEM,20720493.62,2336308.56,20505581.82,350.0,530128.36,740793.16,1559.37,0.0,0.0,0.0,0.0,374819.0,16971970.14,CO,0.0,,,,,,1296659.25,1000.0,12/31/2022,231252.8,30702.15,C00458398,S,BENNET FOR COLORADO,PO BOX 3078,,DENVER,CO,80201.0,39.550051,-105.782067
3572,S0CO00286,"ROMANOFF, ANDREW[DEM]",C,1,DEM,248833.65,69066.02,323887.71,0.0,75054.06,0.0,173366.65,0.0,0.0,248000.0,0.0,0.0,0.0,CO,0.0,,,,,,0.0,0.0,02/26/2021,150.0,0.0,C00696724,S,ROMANOFF FOR COLORADO,PO BOX 9290,,DENVER,CO,80209.0,39.7065813,-104.9657498
3573,S0CO00435,"GARCIA, LORENA LORENA FOR[DEM]",C,1,DEM,0.0,0.0,0.0,0.0,-2317.97,-2317.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CO,0.0,,,,,,0.0,0.0,06/30/2021,0.0,0.0,C00691089,S,LORENA FOR COLORADO,PO BOX 11428,,DENVER,CO,80211.0,39.7674439,-105.0197357
3574,S0CO00450,"ZORNIO, PATRICIA ANNE[DEM]",C,1,DEM,0.0,0.0,13188.54,0.0,13188.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CO,0.0,,,,,,0.0,0.0,03/27/2021,0.0,0.0,C00694844,S,ZORNIO FOR SENATE,P.O. BOX 270943,566 S MCCASLIN BLVD,SUPERIOR,CO,80027.0,39.9509477,-105.1590779
3575,S0CO00468,"JOHNSTON, MICHAEL C[DEM]",C,1,DEM,0.0,0.0,28596.56,0.0,1151110.13,1122513.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CO,0.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,C00695411,S,MIKE JOHNSTON FOR US SENATE,7900 E UNION AVENUE,SUITE 1100,DENVER,CO,80237.0,39.6398707,-104.901711
3576,S0CO00484,"SPAULDING, STEPHANY ROSE[DEM]",C,1,DEM,0.0,0.0,6619.28,0.0,6619.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CO,0.0,,,,,,0.0,0.0,07/15/2021,0.0,0.0,C00700708,S,COMMITTEE TO ELECT STEPHANY ROSE SPAULDING,5768 BADENOCH TER,,COLORADO SPRINGS,CO,80923.0,38.9268576,-104.7147879
3577,S0CO00500,"BAER, DAN[DEM]",C,1,DEM,87.0,0.0,37692.01,0.0,37605.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CO,0.0,,,,,,0.0,0.0,07/14/2021,-51252.16,0.0,C00703033,S,DAN FOR COLORADO,PO BOX 1199,,DENVER,CO,80201.0,39.550051,-105.782067
3578,S0CO00575,"HICKENLOOPER, JOHN W.[DEM]",I,1,DEM,1005916.94,0.0,1417782.01,0.0,1642083.02,1230217.95,0.0,0.0,0.0,0.0,0.0,0.0,845397.75,CO,0.0,,,,,,69309.5,0.0,12/31/2022,1858.77,0.0,C00716720,S,HICKENLOOPER FOR COLORADO,PO BOX 18886,,DENVER,CO,80218.0,39.7310823,-104.9706725
3579,S2CO00191,"BRESLIN, KAREN[DEM]",C,1,DEM,4606.44,0.0,4625.63,0.0,0.0,-19.19,1997.44,0.0,0.0,0.0,0.0,0.0,2560.0,CO,0.0,,,,,,0.0,49.0,07/13/2022,25.0,0.0,C00784116,S,BRESLIN FOR SENATE,3660 RUNNING BROOK ROAD,,ELIZABETH,CO,80107.0,39.4093579,-104.572571
3580,S2CO00167,"YU, PETER[REP]",C,2,REP,213755.0,0.0,213823.96,0.0,0.0,-68.96,0.0,50000.0,0.0,36000.0,0.0,14000.0,163755.0,CO,0.0,,,,,,0.0,0.0,09/30/2022,109425.0,0.0,C00784751,S,YU FOR SENATE,PO BOX 746,,WINDSOR,CO,80550.0,40.4846568,-104.9009826
3581,S2CO00175,"AADLAND, ERIK[REP]",C,2,REP,1453230.3,78833.38,1434783.01,0.0,0.0,24424.79,9621.32,144000.0,0.0,74564.21,0.0,69435.79,1173389.12,CO,0.0,,,,,,36176.49,0.0,12/31/2022,3374.0,0.0,,,,,,,,,0.0,0.0
3582,S2CO00209,"BREMER, ELI[REP]",C,2,REP,503475.54,0.0,501122.34,0.0,0.0,2353.2,0.0,0.0,0.0,0.0,0.0,68290.94,498475.54,CO,0.0,,,,,,5000.0,0.0,12/31/2022,34900.0,0.0,C00786723,S,ELI FOR COLORADO,13395 VOYAGER PARKWAY,STE 130-BOX361,COLORADO SPRINGS,CO,80921.0,39.0161973,-104.9104864
3583,S2CO00225,"CAMPANA, GINO[REP]",C,2,REP,999335.94,0.0,999335.94,0.0,0.0,0.0,23687.66,500000.0,0.0,328740.52,0.0,0.0,469989.66,CO,0.0,,,,,,2900.0,0.0,07/21/2022,58200.0,0.0,C00790279,S,GINO FOR SENATE,2601 S LEMAY STE 7,#409,FORT COLLINS,CO,80525.0,40.5296456,-105.0367879
3584,S2CO00233,"HANKS, RON[REP]",C,2,REP,165544.27,0.0,165543.32,0.0,0.0,0.95,0.0,35100.0,0.0,11671.0,0.0,23429.0,130444.27,CO,0.0,,,,,,0.0,0.0,12/31/2022,20.0,0.0,C00790402,S,HANKS US SENATE,PO BOX 117,,PENROSE,CO,81240.0,38.5003519,-105.0343044
3585,S2CO00241,"O'DEA, JOSEPH MATTHEW[REP]",C,2,REP,10234964.77,591670.07,10134099.48,93945.1,0.0,100865.29,661398.47,4088000.0,0.0,228000.0,0.0,3909443.27,4426702.57,CO,0.0,,,,,,413231.33,51200.0,12/31/2022,42700.55,13560.0,C00772905,S,O'DEA FOR CO SENATE REPUBLICAN NOMINEE FUND 2022,PO BOX 9891,,ARLINGTON,VA,22219.0,37.431573,-78.656894
3586,S2CO00258,"FLORA, DEBORAH[REP]",C,2,REP,401901.84,0.0,401120.15,0.0,0.0,781.69,52912.62,50000.0,0.0,45349.0,0.0,4651.0,297400.76,CO,0.0,,,,,,0.0,0.0,12/31/2022,48200.0,0.0,C00791533,S,DEBORAH FLORA FOR COLORADO,17011 LINCOLN AVE,#401,PARKER,CO,80134.0,39.4854998,-104.7786378
3587,S2CO00274,"MOORE, GREGORY JOHN DR.[REP]",C,2,REP,17164.78,0.0,17164.78,0.0,0.0,0.0,0.0,5500.0,0.0,0.0,0.0,5500.0,11224.78,CO,0.0,,,,,,0.0,0.0,07/11/2022,0.0,0.0,C00800466,S,GREGORY J. MOORE FOR SENATE,31157 LEWIS RIDGE ROAD,,EVERGREEN,CO,80439.0,39.6344216,-105.4402447
3588,S4CO00379,"TRUJILLO, FLOYD[REP]",C,2,REP,0.0,0.0,0.0,0.0,1024.25,1024.25,0.0,0.0,0.0,0.0,0.0,102930.68,0.0,CO,0.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,C00554766,S,FLOYD TRUJILLO FOR US SENATE,11232 WEST MESA RUN,,LITTLETON,CO,80125.0,39.4850693,-105.052316
3589,S4CO00395,"GARDNER, CORY[REP]",I,2,REP,28140.92,20800.43,81751.2,0.0,1049344.21,995733.93,0.0,0.0,0.0,0.0,0.0,0.0,-3488.36,CO,0.0,,,,,,0.0,0.0,12/31/2022,5615.0,0.0,C00651364,N,MCCONNELL GARDNER VICTORY COMMITTEE,228 S WASHINGTON ST STE 115,,ALEXANDRIA,VA,22314.0,38.8068603,-77.0564394
3590,S0CO00344,"NAPOLITANO, JASON ANDREW[IND]",C,3,IND,0.0,0.0,117.18,0.0,678.61,561.43,0.0,0.0,0.0,0.0,0.0,7000.0,0.0,CO,0.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,C00490276,S,NAPOLITANO FOR COLORADO,3808 WHITEBARK PLACE,,LOVELAND,CO,80538.0,40.4588307,-105.0494038
3591,S0CT00177,"BLUMENTHAL, RICHARD[DEM]",I,1,DEM,7272349.12,2076893.39,9926503.73,0.0,3904043.37,1249888.76,1265.7,0.0,0.0,0.0,0.0,0.0,3730342.83,CT,0.0,,,,,,1299022.89,0.0,12/31/2022,81943.83,12400.0,C00492991,S,BLUMENTHAL FOR CONNECTICUT,"1111 SUMMER ST, STE 301",C/O CACACE TUSCH & SANTAGATA,STAMFORD,CT,6905.0,41.0882928,-73.5426686
3592,S2CT00132,"MURPHY, CHRISTOPHER S[DEM]",I,1,DEM,861276.38,0.0,1696065.39,0.0,4767682.81,3932893.8,0.0,0.0,0.0,0.0,0.0,0.0,1128459.93,CT,0.0,,,,,,5000.0,0.0,12/31/2022,13587.32,1000.0,C00492645,S,FRIENDS OF CHRIS MURPHY,PO BOX 230987,,HARTFORD,CT,6123.0,41.603221,-73.087749
3593,S2CT00256,"HYDE, ROBERT FINLEY[REP]",C,2,REP,35563.17,0.0,33432.31,0.0,0.0,2130.86,3100.0,9545.0,0.0,0.0,0.0,8045.0,22918.17,CT,0.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,C00762559,S,HYDE FOR SENATE,PO BOX 1013,,CANTON,CT,6019.0,41.8575078,-72.9027654
3594,S2CT00264,"FLYNN, JOHN J[REP]",C,2,REP,18536.53,0.0,17679.61,0.0,7102.12,9183.19,18536.53,0.0,0.0,0.0,0.0,0.0,0.0,CT,0.0,,,,,,0.0,0.0,04/17/2022,0.0,0.0,C00709964,S,JOHN J FLYNN FOR US SENATE,31 QUINTARD AVE,,NORWALK,CT,6854.0,41.0839098,-73.426615
3595,S2CT00272,"LUMAJ, PJERIN (PETER)[REP]",C,2,REP,599929.23,0.0,599929.23,0.0,0.0,0.0,5800.0,258000.0,0.0,248278.61,0.0,0.0,336102.23,CT,0.0,,,,,,0.0,0.0,12/31/2022,20800.0,0.0,C00795559,S,LUMAJ FOR U.S. SENATE,53 PECK RD,,TORRINGTON,CT,6790.0,41.8342549,-73.1315201
3596,S2CT00306,"KLARIDES, THEMIS[REP]",C,2,REP,1138366.99,0.0,1138366.99,0.0,0.0,0.0,162064.2,40000.0,0.0,0.0,0.0,0.0,899502.79,CT,0.0,,,,,,32900.0,0.0,12/31/2022,49400.0,8700.0,C00804120,S,THEMIS 2022 INC.,23 OSPREY DR.,,SEYMOUR,CT,6483.0,41.3851323,-73.0835288
3597,S2CT00314,"LEVY, LEORA[REP]",C,2,REP,3075949.62,216057.63,3051958.25,20792.71,19781.14,43772.51,108261.12,1175000.0,0.0,250000.0,0.0,925000.0,1385780.87,CT,0.0,,,,,,137150.0,53700.0,12/31/2022,52342.0,10000.0,C00804377,S,"LEORA LEVY FOR U.S. SENATE, INC.",PO BOX 447,,CHESHIRE,CT,6410.0,41.5118273,-72.9036174
3598,S6CT05090,"WOLF, AUGUST L[REP]",C,2,REP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215170.22,0.0,CT,0.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,C00577536,S,AUGUST WOLF FOR SENATE,PO BOX 113255,,STAMFORD,CT,6911.0,41.603221,-73.087749
3599,S8CT00154,"VISCONTI, JOE[REP]",C,2,REP,0.0,0.0,2178.99,0.0,-5948.14,-8127.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CT,0.0,,,,,,0.0,0.0,06/30/2022,0.0,0.0,C00674051,S,JOE VISCONTI CT,3400 MAIN ST,,COVERTRY,CT,6238.0,41.7800989,-72.3440207
3600,S2CT00348,"TALMADGE, KRISTI L[UN]",C,3,UN,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,CT,0.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,C00817429,S,FRIENDS OF KRISTI,9 SHARON STREET,,BRISTOL,CT,6010.0,41.6815776,-72.9407487
